Sale_Date,Client_ID,Product_ID,Quantity,Unit_Price,Revenue
19/2/2025,1077,3,3,600,
20/2/2025,1007,4,1,750,
20/2/2025,1109,2,3,400,
20/2/2025,1015,2,1,400,
20/2/2025,1011,2,2,400,
20/2/2025,1049,2,1,400,
20/2/2025,1068,2,1,400,
20/2/2025,1067,4,2,750,
20/2/2025,1064,1,3,900,
20/2/2025,1075,4,2,750,
20/2/2025,1046,1,3,900,
20/2/2025,1025,2,2,400,
20/2/2025,1020,2,1,400,
20/2/2025,1054,2,2,400,
20/2/2025,1075,2,2,400,
20/2/2025,1090,3,1,600,
20/2/2025,1071,2,2,400,
20/2/2025,1060,2,2,400,
20/2/2025,1026,1,2,900,
21/2/2025,1092,2,3,400,
21/2/2025,1034,2,1,400,
21/2/2025,1048,1,2,900,
21/2/2025,1042,4,1,750,
21/2/2025,1089,2,1,400,
21/2/2025,1061,2,2,400,
21/2/2025,1125,2,1,400,
21/2/2025,1048,2,1,400,
21/2/2025,1050,4,3,750,
21/2/2025,1040,1,3,900,
21/2/2025,1076,5,1,500,
21/2/2025,1000,2,3,400,
21/2/2025,1075,4,1,750,
21/2/2025,1108,2,1,400,
21/2/2025,1044,3,2,600,
22/2/2025,1007,4,2,750,
22/2/2025,1086,3,3,600,
22/2/2025,1083,2,2,400,
22/2/2025,1067,2,3,400,
22/2/2025,1081,1,3,900,
22/2/2025,1083,4,2,750,
22/2/2025,1040,5,3,500,
22/2/2025,1028,2,2,400,
22/2/2025,1050,2,2,400,
22/2/2025,1050,4,1,750,
22/2/2025,1038,4,2,750,
22/2/2025,1116,4,2,750,
22/2/2025,1093,1,1,900,
22/2/2025,1011,2,1,400,
22/2/2025,1054,2,2,400,
22/2/2025,1100,1,1,900,
22/2/2025,1126,2,3,400,
22/2/2025,1037,4,2,750,
22/2/2025,1106,2,3,400,
23/2/2025,1072,2,2,400,
23/2/2025,1029,2,2,400,
23/2/2025,1031,4,3,750,
23/2/2025,1040,2,3,400,
23/2/2025,1047,1,3,900,
23/2/2025,1056,1,1,900,
23/2/2025,1033,2,1,400,
23/2/2025,1006,1,1,900,
23/2/2025,1046,2,1,400,
23/2/2025,1125,2,1,400,
23/2/2025,1037,4,2,750,
23/2/2025,1115,2,2,400,
23/2/2025,1064,1,1,900,
23/2/2025,1108,5,2,500,
23/2/2025,1119,5,3,500,
23/2/2025,1074,1,2,900,
23/2/2025,1106,2,2,400,
23/2/2025,1050,1,3,900,
23/2/2025,1124,2,2,400,
23/2/2025,1121,1,2,900,
23/2/2025,1123,2,3,400,
24/2/2025,1017,4,1,750,
24/2/2025,1028,2,3,400,
24/2/2025,1125,2,1,400,
24/2/2025,1021,2,1,400,
24/2/2025,1048,2,1,400,
24/2/2025,1085,2,3,400,
24/2/2025,1041,4,1,750,
24/2/2025,1050,2,1,400,
24/2/2025,1126,2,3,400,
24/2/2025,1102,2,1,400,
24/2/2025,1091,2,1,400,
24/2/2025,1110,4,3,750,
24/2/2025,1016,3,2,600,
24/2/2025,1103,2,2,400,
24/2/2025,1018,2,1,400,
24/2/2025,1007,1,1,900,
24/2/2025,1100,2,3,400,
24/2/2025,1063,2,2,400,
24/2/2025,1010,2,3,400,
24/2/2025,1004,3,1,600,
25/2/2025,1011,5,3,500,
25/2/2025,1047,1,2,900,
25/2/2025,1101,2,2,400,
25/2/2025,1081,2,3,400,
25/2/2025,1003,4,3,750,
25/2/2025,1047,5,1,500,
25/2/2025,1080,2,1,400,
25/2/2025,1095,2,3,400,
25/2/2025,1037,2,1,400,
25/2/2025,1012,5,1,500,
25/2/2025,1030,3,2,600,
25/2/2025,1021,2,3,400,
25/2/2025,1066,2,2,400,
25/2/2025,1063,2,2,400,
25/2/2025,1034,2,1,400,
25/2/2025,1046,5,2,500,
25/2/2025,1007,5,3,500,
25/2/2025,1029,1,1,900,
25/2/2025,1035,4,1,750,
25/2/2025,1036,1,1,900,
25/2/2025,1127,4,1,750,
25/2/2025,1034,2,3,400,
25/2/2025,1008,3,2,600,
25/2/2025,1127,2,3,400,
26/2/2025,1074,2,3,400,
26/2/2025,1033,1,3,900,
26/2/2025,1122,4,2,750,
26/2/2025,1118,4,2,750,
26/2/2025,1065,1,1,900,
26/2/2025,1110,2,2,400,
26/2/2025,1038,2,3,400,
26/2/2025,1119,2,3,400,
26/2/2025,1117,2,1,400,
26/2/2025,1038,2,1,400,
26/2/2025,1012,2,1,400,
26/2/2025,1018,2,2,400,
26/2/2025,1030,4,3,750,
26/2/2025,1031,2,2,400,
26/2/2025,1053,1,2,900,
26/2/2025,1013,2,2,400,
26/2/2025,1052,4,2,750,
26/2/2025,1029,2,1,400,
26/2/2025,1058,3,2,600,
26/2/2025,1011,2,2,400,
27/2/2025,1081,4,3,750,
27/2/2025,1074,2,1,400,
27/2/2025,1078,1,1,900,
27/2/2025,1092,1,2,900,
27/2/2025,1037,4,2,750,
27/2/2025,1007,1,1,900,
27/2/2025,1120,1,3,900,
27/2/2025,1120,2,3,400,
27/2/2025,1099,4,3,750,
27/2/2025,1082,4,3,750,
27/2/2025,1059,2,3,400,
27/2/2025,1022,2,3,400,
27/2/2025,1012,2,3,400,
27/2/2025,1016,2,1,400,
27/2/2025,1093,2,3,400,
27/2/2025,1036,1,1,900,
28/2/2025,1047,2,1,400,
28/2/2025,1098,2,2,400,
28/2/2025,1104,1,1,900,
28/2/2025,1012,2,1,400,
28/2/2025,1099,4,1,750,
28/2/2025,1072,4,2,750,
28/2/2025,1099,2,1,400,
28/2/2025,1007,2,2,400,
28/2/2025,1002,2,1,400,
28/2/2025,1027,3,2,600,
28/2/2025,1064,4,3,750,
28/2/2025,1012,1,2,900,
28/2/2025,1053,2,3,400,
28/2/2025,1052,2,1,400,
28/2/2025,1101,2,2,400,
28/2/2025,1080,1,2,900,
28/2/2025,1110,2,2,400,
28/2/2025,1115,1,3,900,
28/2/2025,1121,2,2,400,
28/2/2025,1064,2,3,400,
1/3/2025,1103,1,3,900,
1/3/2025,1032,3,3,600,
1/3/2025,1056,2,3,400,
1/3/2025,1116,2,3,400,
1/3/2025,1110,2,3,400,
1/3/2025,1007,3,1,600,
1/3/2025,1044,2,3,400,
1/3/2025,1097,2,1,400,
1/3/2025,1078,1,2,900,
1/3/2025,1003,5,1,500,
1/3/2025,1118,3,2,600,
1/3/2025,1074,5,2,500,
1/3/2025,1016,2,3,400,
1/3/2025,1105,4,1,750,
1/3/2025,1044,2,1,400,
1/3/2025,1103,4,3,750,
1/3/2025,1064,2,2,400,
1/3/2025,1056,4,1,750,
1/3/2025,1025,1,1,900,
1/3/2025,1083,2,3,400,
2/3/2025,1053,2,2,400,
2/3/2025,1014,2,2,400,
2/3/2025,1020,5,2,500,
2/3/2025,1037,5,2,500,
2/3/2025,1077,2,1,400,
2/3/2025,1002,2,1,400,
2/3/2025,1007,2,3,400,
2/3/2025,1107,4,3,750,
2/3/2025,1076,2,3,400,
2/3/2025,1069,1,3,900,
2/3/2025,1047,2,3,400,
2/3/2025,1089,2,3,400,
2/3/2025,1100,2,3,400,
2/3/2025,1054,2,2,400,
2/3/2025,1003,4,1,750,
2/3/2025,1058,2,1,400,
2/3/2025,1106,2,2,400,
2/3/2025,1007,2,2,400,
2/3/2025,1095,2,2,400,
2/3/2025,1064,2,1,400,
2/3/2025,1083,2,2,400,
2/3/2025,1092,2,1,400,
2/3/2025,1073,3,2,600,
2/3/2025,1103,4,3,750,
2/3/2025,1021,2,1,400,
2/3/2025,1092,2,1,400,
2/3/2025,1009,4,2,750,
3/3/2025,1033,5,1,500,
3/3/2025,1092,2,3,400,
3/3/2025,1116,1,3,900,
3/3/2025,1112,2,2,400,
3/3/2025,1016,3,1,600,
3/3/2025,1090,2,1,400,
3/3/2025,1113,4,2,750,
3/3/2025,1108,5,3,500,
3/3/2025,1009,4,1,750,
3/3/2025,1104,2,1,400,
3/3/2025,1021,4,1,750,
3/3/2025,1067,2,3,400,
3/3/2025,1055,2,3,400,
3/3/2025,1075,3,3,600,
3/3/2025,1108,2,3,400,
3/3/2025,1070,4,1,750,
3/3/2025,1022,2,3,400,
3/3/2025,1115,2,1,400,
3/3/2025,1111,2,3,400,
3/3/2025,1045,2,1,400,
3/3/2025,1067,2,3,400,
3/3/2025,1128,2,3,400,
3/3/2025,1039,1,2,900,
3/3/2025,1023,2,3,400,
3/3/2025,1033,4,3,750,
3/3/2025,1115,2,1,400,
3/3/2025,1094,1,2,900,
4/3/2025,1056,2,2,400,
4/3/2025,1069,1,2,900,
4/3/2025,1102,2,1,400,
4/3/2025,1002,4,2,750,
4/3/2025,1046,2,2,400,
4/3/2025,1086,2,2,400,
4/3/2025,1100,3,3,600,
4/3/2025,1125,2,3,400,
4/3/2025,1117,2,2,400,
4/3/2025,1053,2,1,400,
4/3/2025,1015,1,3,900,
4/3/2025,1031,2,3,400,
4/3/2025,1008,2,2,400,
4/3/2025,1016,2,3,400,
4/3/2025,1122,3,2,600,
4/3/2025,1064,3,3,600,
4/3/2025,1035,5,3,500,
4/3/2025,1087,2,3,400,
4/3/2025,1095,1,2,900,
4/3/2025,1000,1,2,900,
4/3/2025,1125,2,2,400,
4/3/2025,1072,2,2,400,
4/3/2025,1083,5,3,500,
4/3/2025,1080,3,3,600,
4/3/2025,1108,5,1,500,
4/3/2025,1080,2,3,400,
4/3/2025,1099,3,2,600,
4/3/2025,1112,1,3,900,
5/3/2025,1077,3,2,600,
5/3/2025,1058,2,2,400,
5/3/2025,1120,2,3,400,
5/3/2025,1026,2,1,400,
5/3/2025,1063,3,3,600,
5/3/2025,1079,1,2,900,
5/3/2025,1088,2,3,400,
5/3/2025,1001,4,3,750,
5/3/2025,1056,3,3,600,
5/3/2025,1118,2,3,400,
5/3/2025,1082,2,1,400,
5/3/2025,1112,1,1,900,
5/3/2025,1074,2,1,400,
5/3/2025,1096,2,2,400,
5/3/2025,1068,1,3,900,
5/3/2025,1032,2,1,400,
5/3/2025,1018,2,3,400,
5/3/2025,1046,2,1,400,
5/3/2025,1083,2,3,400,
5/3/2025,1013,3,2,600,
5/3/2025,1028,2,3,400,
5/3/2025,1104,5,2,500,
5/3/2025,1061,2,1,400,
5/3/2025,1065,5,1,500,
5/3/2025,1061,2,2,400,
5/3/2025,1070,2,2,400,
5/3/2025,1097,2,2,400,
6/3/2025,1073,2,2,400,
6/3/2025,1038,2,3,400,
6/3/2025,1019,2,2,400,
6/3/2025,1107,2,3,400,
6/3/2025,1110,2,1,400,
6/3/2025,1033,3,2,600,
6/3/2025,1026,2,1,400,
6/3/2025,1095,2,1,400,
6/3/2025,1099,2,2,400,
6/3/2025,1064,1,1,900,
6/3/2025,1009,2,3,400,
6/3/2025,1047,1,2,900,
6/3/2025,1099,3,1,600,
6/3/2025,1027,2,1,400,
6/3/2025,1067,5,1,500,
6/3/2025,1082,5,1,500,
6/3/2025,1045,2,2,400,
6/3/2025,1073,1,2,900,
6/3/2025,1084,4,3,750,
6/3/2025,1014,4,3,750,
6/3/2025,1072,2,3,400,
6/3/2025,1091,2,1,400,
6/3/2025,1040,2,1,400,
6/3/2025,1038,2,3,400,
6/3/2025,1110,3,3,600,
6/3/2025,1062,2,2,400,
6/3/2025,1068,1,2,900,
7/3/2025,1060,2,2,400,
7/3/2025,1057,2,2,400,
7/3/2025,1093,5,2,500,
7/3/2025,1081,4,3,750,
7/3/2025,1062,2,2,400,
7/3/2025,1101,3,3,600,
7/3/2025,1007,1,2,900,
7/3/2025,1072,2,3,400,
7/3/2025,1088,2,1,400,
7/3/2025,1036,2,3,400,
7/3/2025,1084,2,2,400,
7/3/2025,1106,2,2,400,
7/3/2025,1113,2,1,400,
7/3/2025,1078,1,2,900,
7/3/2025,1062,2,3,400,
7/3/2025,1003,2,3,400,
7/3/2025,1060,2,3,400,
7/3/2025,1128,3,2,600,
7/3/2025,1120,2,2,400,
7/3/2025,1084,2,1,400,
7/3/2025,1091,2,3,400,
7/3/2025,1108,4,3,750,
7/3/2025,1034,4,1,750,
7/3/2025,1026,2,3,400,
7/3/2025,1020,3,2,600,
7/3/2025,1051,4,1,750,
7/3/2025,1054,2,3,400,
8/3/2025,1035,2,1,400,
8/3/2025,1105,2,1,400,
8/3/2025,1112,1,1,900,
8/3/2025,1005,2,3,400,
8/3/2025,1038,2,2,400,
8/3/2025,1004,2,1,400,
8/3/2025,1075,4,3,750,
8/3/2025,1056,1,1,900,
8/3/2025,1028,2,3,400,
8/3/2025,1045,2,3,400,
8/3/2025,1044,2,1,400,
8/3/2025,1107,2,2,400,
8/3/2025,1032,2,2,400,
8/3/2025,1121,2,3,400,
8/3/2025,1027,2,3,400,
8/3/2025,1046,2,3,400,
8/3/2025,1117,2,3,400,
8/3/2025,1032,2,3,400,
8/3/2025,1073,2,2,400,
8/3/2025,1097,2,2,400,
8/3/2025,1128,2,3,400,
8/3/2025,1047,2,1,400,
8/3/2025,1038,1,2,900,
8/3/2025,1016,2,1,400,
9/3/2025,1048,2,2,400,
9/3/2025,1048,5,1,500,
9/3/2025,1061,3,1,600,
9/3/2025,1028,2,2,400,
9/3/2025,1123,4,2,750,
9/3/2025,1072,2,1,400,
9/3/2025,1092,4,1,750,
9/3/2025,1107,2,1,400,
9/3/2025,1082,4,1,750,
9/3/2025,1014,2,1,400,
9/3/2025,1029,2,2,400,
9/3/2025,1127,2,2,400,
9/3/2025,1005,2,1,400,
9/3/2025,1103,5,1,500,
9/3/2025,1048,1,2,900,
9/3/2025,1076,4,3,750,
9/3/2025,1019,5,3,500,
9/3/2025,1066,2,2,400,
9/3/2025,1063,2,3,400,
9/3/2025,1061,2,3,400,
9/3/2025,1121,2,3,400,
9/3/2025,1061,4,1,750,
9/3/2025,1091,2,2,400,
9/3/2025,1060,1,1,900,
9/3/2025,1057,3,1,600,
9/3/2025,1061,4,2,750,
9/3/2025,1098,2,1,400,
9/3/2025,1058,2,1,400,
9/3/2025,1126,4,1,750,
10/3/2025,1020,2,2,400,
10/3/2025,1061,2,2,400,
10/3/2025,1012,3,3,600,
10/3/2025,1056,2,3,400,
10/3/2025,1093,4,2,750,
10/3/2025,1043,3,1,600,
10/3/2025,1001,1,3,900,
10/3/2025,1089,2,2,400,
10/3/2025,1112,2,2,400,
10/3/2025,1060,2,1,400,
10/3/2025,1121,2,3,400,
10/3/2025,1099,4,2,750,
10/3/2025,1022,5,2,500,
10/3/2025,1100,3,1,600,
10/3/2025,1027,2,1,400,
10/3/2025,1062,2,1,400,
10/3/2025,1095,2,1,400,
10/3/2025,1059,1,2,900,
10/3/2025,1055,2,3,400,
10/3/2025,1103,2,2,400,
10/3/2025,1001,3,1,600,
10/3/2025,1124,1,3,900,
10/3/2025,1019,4,1,750,
10/3/2025,1030,4,1,750,
10/3/2025,1108,2,3,400,
10/3/2025,1012,1,3,900,
10/3/2025,1047,2,2,400,
10/3/2025,1113,3,3,600,
10/3/2025,1098,5,1,500,
11/3/2025,1124,2,1,400,
11/3/2025,1067,5,3,500,
11/3/2025,1018,2,2,400,
11/3/2025,1060,2,3,400,
11/3/2025,1086,5,2,500,
11/3/2025,1027,2,3,400,
11/3/2025,1050,2,2,400,
11/3/2025,1112,2,2,400,
11/3/2025,1013,1,3,900,
11/3/2025,1054,4,3,750,
11/3/2025,1074,2,1,400,
11/3/2025,1086,2,3,400,
11/3/2025,1088,2,2,400,
11/3/2025,1082,3,3,600,
11/3/2025,1003,2,2,400,
11/3/2025,1092,5,2,500,
11/3/2025,1111,1,3,900,
11/3/2025,1042,2,2,400,
11/3/2025,1019,5,3,500,
11/3/2025,1089,2,1,400,
11/3/2025,1065,2,2,400,
11/3/2025,1065,5,2,500,
11/3/2025,1074,2,3,400,
11/3/2025,1007,1,2,900,
12/3/2025,1127,2,3,400,
12/3/2025,1061,2,1,400,
12/3/2025,1087,4,1,750,
12/3/2025,1036,4,3,750,
12/3/2025,1118,2,3,400,
12/3/2025,1094,3,2,600,
12/3/2025,1019,2,1,400,
12/3/2025,1118,2,1,400,
12/3/2025,1063,4,1,750,
12/3/2025,1010,3,3,600,
12/3/2025,1107,2,3,400,
12/3/2025,1019,1,2,900,
12/3/2025,1051,2,3,400,
12/3/2025,1036,3,3,600,
12/3/2025,1103,2,1,400,
12/3/2025,1093,1,2,900,
12/3/2025,1038,2,1,400,
12/3/2025,1012,1,1,900,
12/3/2025,1025,4,3,750,
12/3/2025,1081,2,3,400,
13/3/2025,1126,2,2,400,
13/3/2025,1030,2,2,400,
13/3/2025,1095,2,2,400,
13/3/2025,1009,2,2,400,
13/3/2025,1098,1,2,900,
13/3/2025,1086,1,3,900,
13/3/2025,1056,3,1,600,
13/3/2025,1008,2,1,400,
13/3/2025,1017,2,1,400,
13/3/2025,1105,2,3,400,
13/3/2025,1012,5,1,500,
13/3/2025,1039,2,3,400,
13/3/2025,1081,2,1,400,
13/3/2025,1075,2,3,400,
13/3/2025,1070,1,2,900,
13/3/2025,1038,2,1,400,
13/3/2025,1061,4,1,750,
13/3/2025,1080,4,2,750,
13/3/2025,1076,2,2,400,
13/3/2025,1013,2,3,400,
13/3/2025,1071,2,3,400,
13/3/2025,1119,2,2,400,
13/3/2025,1095,5,3,500,
13/3/2025,1071,2,2,400,
13/3/2025,1031,3,3,600,
13/3/2025,1075,2,3,400,
13/3/2025,1092,3,2,600,
14/3/2025,1088,1,3,900,
14/3/2025,1083,2,2,400,
14/3/2025,1012,2,2,400,
14/3/2025,1113,1,1,900,
14/3/2025,1080,2,1,400,
14/3/2025,1128,2,1,400,
14/3/2025,1057,2,3,400,
14/3/2025,1108,5,3,500,
14/3/2025,1110,4,3,750,
14/3/2025,1015,2,2,400,
14/3/2025,1029,5,2,500,
14/3/2025,1093,2,3,400,
14/3/2025,1093,2,3,400,
14/3/2025,1080,2,3,400,
14/3/2025,1107,2,3,400,
14/3/2025,1127,1,1,900,
14/3/2025,1056,2,2,400,
14/3/2025,1110,2,3,400,
14/3/2025,1074,2,1,400,
14/3/2025,1031,1,1,900,
14/3/2025,1071,5,1,500,
14/3/2025,1106,4,2,750,
14/3/2025,1114,3,3,600,
15/3/2025,1084,4,2,750,
15/3/2025,1085,1,1,900,
15/3/2025,1053,1,1,900,
15/3/2025,1114,2,1,400,
15/3/2025,1114,2,3,400,
15/3/2025,1102,2,1,400,
15/3/2025,1005,2,2,400,
15/3/2025,1027,4,3,750,
15/3/2025,1036,4,2,750,
15/3/2025,1042,2,1,400,
15/3/2025,1051,2,1,400,
15/3/2025,1104,2,2,400,
15/3/2025,1082,2,3,400,
15/3/2025,1103,2,1,400,
15/3/2025,1047,4,3,750,
15/3/2025,1113,5,3,500,
15/3/2025,1110,2,3,400,
15/3/2025,1118,5,1,500,
15/3/2025,1033,2,2,400,
15/3/2025,1117,2,2,400,
16/3/2025,1103,2,3,400,
16/3/2025,1004,1,3,900,
16/3/2025,1112,1,1,900,
16/3/2025,1043,2,2,400,
16/3/2025,1094,2,3,400,
16/3/2025,1086,2,1,400,
16/3/2025,1088,3,3,600,
16/3/2025,1121,2,1,400,
16/3/2025,1115,1,2,900,
16/3/2025,1115,2,3,400,
16/3/2025,1109,2,2,400,
16/3/2025,1024,2,1,400,
16/3/2025,1121,2,1,400,
16/3/2025,1106,2,3,400,
16/3/2025,1090,5,3,500,
16/3/2025,1103,2,3,400,
16/3/2025,1039,2,1,400,
16/3/2025,1060,3,2,600,
16/3/2025,1054,2,3,400,
16/3/2025,1101,2,1,400,
16/3/2025,1058,2,1,400,
16/3/2025,1103,1,2,900,
16/3/2025,1010,2,3,400,
17/3/2025,1122,3,1,600,
17/3/2025,1124,4,2,750,
17/3/2025,1093,2,3,400,
17/3/2025,1030,1,1,900,
17/3/2025,1021,2,3,400,
17/3/2025,1128,2,3,400,
17/3/2025,1078,4,2,750,
17/3/2025,1098,2,2,400,
17/3/2025,1016,2,2,400,
17/3/2025,1080,2,1,400,
17/3/2025,1005,2,2,400,
17/3/2025,1071,4,2,750,
17/3/2025,1026,3,3,600,
17/3/2025,1059,1,2,900,
17/3/2025,1057,2,1,400,
17/3/2025,1025,5,2,500,
17/3/2025,1019,2,3,400,
17/3/2025,1016,5,2,500,
17/3/2025,1012,2,3,400,
17/3/2025,1018,3,3,600,
17/3/2025,1080,2,3,400,
17/3/2025,1121,4,1,750,
17/3/2025,1124,2,3,400,
17/3/2025,1049,1,1,900,
17/3/2025,1057,2,1,400,
17/3/2025,1111,2,2,400,
17/3/2025,1067,2,2,400,
17/3/2025,1089,2,1,400,
17/3/2025,1030,1,3,900,
18/3/2025,1044,4,3,750,
18/3/2025,1107,4,2,750,
18/3/2025,1124,2,3,400,
18/3/2025,1029,3,2,600,
18/3/2025,1113,2,1,400,
18/3/2025,1059,2,2,400,
18/3/2025,1093,2,2,400,
18/3/2025,1107,2,3,400,
18/3/2025,1005,2,2,400,
18/3/2025,1014,2,1,400,
18/3/2025,1005,2,3,400,
18/3/2025,1066,4,3,750,
18/3/2025,1095,5,1,500,
18/3/2025,1040,2,2,400,
18/3/2025,1034,5,2,500,
18/3/2025,1111,2,1,400,
18/3/2025,1002,5,3,500,
18/3/2025,1013,2,1,400,
18/3/2025,1072,2,3,400,
18/3/2025,1124,2,3,400,
18/3/2025,1115,2,2,400,
18/3/2025,1024,2,1,400,
18/3/2025,1111,2,2,400,
18/3/2025,1057,2,3,400,
18/3/2025,1024,2,2,400,
18/3/2025,1009,2,3,400,
18/3/2025,1084,4,1,750,
18/3/2025,1125,4,1,750,
19/3/2025,1053,2,1,400,
19/3/2025,1017,4,3,750,
19/3/2025,1089,5,1,500,
19/3/2025,1107,2,3,400,
19/3/2025,1047,2,1,400,
19/3/2025,1058,2,3,400,
19/3/2025,1071,4,3,750,
19/3/2025,1118,2,1,400,
19/3/2025,1042,4,1,750,
19/3/2025,1119,2,1,400,
19/3/2025,1089,1,2,900,
19/3/2025,1092,2,1,400,
19/3/2025,1013,3,1,600,
19/3/2025,1123,3,1,600,
19/3/2025,1018,2,1,400,
19/3/2025,1063,2,3,400,
19/3/2025,1028,1,2,900,
19/3/2025,1062,2,2,400,
19/3/2025,1015,2,2,400,
19/3/2025,1099,2,3,400,
19/3/2025,1033,2,2,400,
19/3/2025,1117,2,2,400,
19/3/2025,1110,2,3,400,
19/3/2025,1037,2,3,400,
19/3/2025,1078,4,1,750,
19/3/2025,1031,4,2,750,
19/3/2025,1004,2,2,400,
19/3/2025,1074,2,2,400,
19/3/2025,1067,2,2,400,
20/3/2025,1105,2,3,400,
20/3/2025,1127,3,1,600,
20/3/2025,1082,5,2,500,
20/3/2025,1115,2,2,400,
20/3/2025,1059,2,2,400,
20/3/2025,1106,2,3,400,
20/3/2025,1118,1,3,900,
20/3/2025,1110,4,3,750,
20/3/2025,1091,2,3,400,
20/3/2025,1105,3,2,600,
20/3/2025,1023,2,3,400,
20/3/2025,1039,1,3,900,
20/3/2025,1011,2,3,400,
20/3/2025,1112,5,1,500,
20/3/2025,1059,1,2,900,
20/3/2025,1027,3,1,600,
20/3/2025,1009,2,1,400,
20/3/2025,1076,2,2,400,
20/3/2025,1041,2,2,400,
20/3/2025,1021,1,2,900,
20/3/2025,1106,1,2,900,
20/3/2025,1088,5,1,500,
20/3/2025,1075,1,2,900,
20/3/2025,1095,4,3,750,
20/3/2025,1059,3,3,600,
20/3/2025,1123,3,2,600,
20/3/2025,1056,5,1,500,
20/3/2025,1014,4,1,750,
20/3/2025,1102,2,2,400,
21/3/2025,1127,4,2,750,
21/3/2025,1035,5,2,500,
21/3/2025,1126,2,1,400,
21/3/2025,1095,2,2,400,
21/3/2025,1037,2,1,400,
21/3/2025,1122,1,1,900,
21/3/2025,1103,1,3,900,
21/3/2025,1080,2,2,400,
21/3/2025,1060,2,3,400,
21/3/2025,1043,5,2,500,
21/3/2025,1043,2,1,400,
21/3/2025,1026,2,3,400,
21/3/2025,1078,4,1,750,
21/3/2025,1030,2,3,400,
21/3/2025,1109,1,3,900,
21/3/2025,1031,4,3,750,
21/3/2025,1034,4,1,750,
21/3/2025,1069,4,3,750,
21/3/2025,1021,2,1,400,
21/3/2025,1088,2,1,400,
21/3/2025,1086,1,3,900,
21/3/2025,1053,2,1,400,
21/3/2025,1053,4,3,750,
21/3/2025,1019,2,1,400,
22/3/2025,1110,2,2,400,
22/3/2025,1083,2,1,400,
22/3/2025,1111,1,3,900,
22/3/2025,1107,2,1,400,
22/3/2025,1019,3,3,600,
22/3/2025,1018,3,1,600,
22/3/2025,1085,2,3,400,
22/3/2025,1108,4,3,750,
22/3/2025,1041,2,3,400,
22/3/2025,1025,2,1,400,
22/3/2025,1019,2,3,400,
22/3/2025,1011,2,3,400,
22/3/2025,1010,2,3,400,
22/3/2025,1010,1,3,900,
22/3/2025,1018,2,2,400,
22/3/2025,1115,2,2,400,
22/3/2025,1064,5,3,500,
22/3/2025,1051,3,3,600,
22/3/2025,1010,4,1,750,
22/3/2025,1101,2,3,400,
22/3/2025,1050,4,2,750,
22/3/2025,1052,2,1,400,
22/3/2025,1012,3,2,600,
22/3/2025,1053,2,2,400,
22/3/2025,1003,2,1,400,
22/3/2025,1006,2,3,400,
22/3/2025,1091,5,3,500,
22/3/2025,1022,2,3,400,
22/3/2025,1110,2,1,400,
23/3/2025,1028,2,2,400,
23/3/2025,1077,1,1,900,
23/3/2025,1092,4,2,750,
23/3/2025,1101,2,3,400,
23/3/2025,1063,2,2,400,
23/3/2025,1063,4,2,750,
23/3/2025,1006,2,2,400,
23/3/2025,1073,2,3,400,
23/3/2025,1124,1,3,900,
23/3/2025,1051,2,1,400,
23/3/2025,1003,3,3,600,
23/3/2025,1003,2,2,400,
23/3/2025,1034,1,3,900,
23/3/2025,1035,2,3,400,
23/3/2025,1042,2,2,400,
23/3/2025,1120,2,1,400,
23/3/2025,1015,2,3,400,
23/3/2025,1030,2,1,400,
23/3/2025,1038,5,2,500,
23/3/2025,1038,2,2,400,
23/3/2025,1021,2,2,400,
23/3/2025,1035,3,1,600,
23/3/2025,1000,2,2,400,
23/3/2025,1086,2,2,400,
23/3/2025,1069,2,2,400,
24/3/2025,1100,2,2,400,
24/3/2025,1100,1,2,900,
24/3/2025,1032,1,2,900,
24/3/2025,1093,1,1,900,
24/3/2025,1075,4,1,750,
24/3/2025,1116,2,3,400,
24/3/2025,1116,1,2,900,
24/3/2025,1002,2,2,400,
24/3/2025,1107,1,2,900,
24/3/2025,1010,4,2,750,
24/3/2025,1112,2,2,400,
24/3/2025,1126,2,1,400,
24/3/2025,1084,2,3,400,
24/3/2025,1118,2,2,400,
24/3/2025,1041,2,3,400,
24/3/2025,1073,2,2,400,
24/3/2025,1014,2,3,400,
24/3/2025,1110,1,2,900,
24/3/2025,1091,2,3,400,
24/3/2025,1005,2,2,400,
24/3/2025,1076,5,3,500,
24/3/2025,1007,4,3,750,
25/3/2025,1084,1,3,900,
25/3/2025,1015,2,1,400,
25/3/2025,1059,2,1,400,
25/3/2025,1070,1,2,900,
25/3/2025,1021,2,1,400,
25/3/2025,1000,2,2,400,
25/3/2025,1112,1,1,900,
25/3/2025,1111,2,1,400,
25/3/2025,1022,5,3,500,
25/3/2025,1024,1,1,900,
25/3/2025,1042,2,2,400,
25/3/2025,1058,1,1,900,
25/3/2025,1091,2,3,400,
25/3/2025,1110,2,1,400,
25/3/2025,1067,2,2,400,
25/3/2025,1066,5,2,500,
25/3/2025,1023,2,2,400,
25/3/2025,1012,2,2,400,
25/3/2025,1081,3,2,600,
25/3/2025,1044,2,3,400,
25/3/2025,1075,1,2,900,
25/3/2025,1110,2,3,400,
25/3/2025,1034,2,2,400,
26/3/2025,1044,2,1,400,
26/3/2025,1050,3,2,600,
26/3/2025,1018,2,3,400,
26/3/2025,1091,3,1,600,
26/3/2025,1027,4,1,750,
26/3/2025,1125,1,2,900,
26/3/2025,1098,1,3,900,
